Main_Atlas_Number,Main_Display_Name,References,URL_Atlas,URL_Wiki,URL_NMR_Resource,NMR_URL,Record_URL
1717,"St John's Kirk, South Lanarkshire","Christison, D (1890) 'Forts, camps, and motes of the Upper Ward of Lanarkshire'. Proc Soc Antiq Scot 24 (1889-90), 281-352 RCAHMS (1978) The Royal Commission on the Ancient and Historical Monuments of Scotland. Lanarkshire: an inventory of the prehistoric and Roman monuments. HMSO: Edinburgh",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1717,http://www.wikidata.org/entity/Q31104499,Canmore,https://canmore.org.uk/site/47511,http://hillforts.arch.ox.ac.uk/records/SC1717.html
1718,"Doorgort East (Achill Island), Mayo (Achill Island) (Porteen)","Westropp, T.J. 1914. The promontory forts and early remains of islands of Connacht. The Journal of the Royal Society of Antiquaries of Ireland 44, 297-337.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1718,http://www.wikidata.org/entity/Q31118274,NA,NA,http://hillforts.arch.ox.ac.uk/records/IR1718.html
1719,"Doogort East (Achill Island), Mayo (Achill Island) (Doonagappul)","Casey, M. 1999 The coastal promontory forts of Ireland. A survey of counties Sligo, Mayo, Galway and Clare. Unpublished MA thesis, National University of Ireland, Galway  Westropp, T.J. 1914. The promontory forts and early remains of islands of Connacht. The Journal of the Royal Society of Antiquaries of Ireland 44, 297-337.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1719,http://www.wikidata.org/entity/Q31118281,NA,NA,http://hillforts.arch.ox.ac.uk/records/IR1719.html
1720,"Doogort East (Achill Island), Mayo (Achill Island) (Doonmore)","Westropp, T.J. 1914. The promontory forts and early remains of islands of Connacht. The Journal of the Royal Society of Antiquaries of Ireland 44, 297-337.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1720,http://www.wikidata.org/entity/Q31118285,NA,NA,http://hillforts.arch.ox.ac.uk/records/IR1720.html
1721,"Cross Ridge, South Lanarkshire",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1721,http://www.wikidata.org/entity/Q31104330,Canmore,https://canmore.org.uk/site/318516,http://hillforts.arch.ox.ac.uk/records/SC1721.html
1722,"White Hill, South Lanarkshire","Christison, D (1890) 'Forts, camps, and motes of the Upper Ward of Lanarkshire'. Proc Soc Antiq Scot 24 (1889-90), 281-352 RCAHMS (1978) The Royal Commission on the Ancient and Historical Monuments of Scotland. Lanarkshire: an inventory of the prehistoric and Roman monuments. HMSO: Edinburgh",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1722,http://www.wikidata.org/entity/Q31104334,Canmore,https://canmore.org.uk/site/47527,http://hillforts.arch.ox.ac.uk/records/SC1722.html
1723,"Hart Law, Northumberland","Field, D. 1988. SE Cheviots Project. RCHME: 26-May-1988  Topping, P. and Pearson, T. 1988. The South-East Cheviots Project: A Descriptive Account of the Prehistoric Landscape.  Research Department Report Series no. 83-2003",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1723,http://www.wikidata.org/entity/Q31111656,NA,NA,http://hillforts.arch.ox.ac.uk/records/EN1723.html
1724,"Careg-y-Llam, Pistyll, Gwynedd","Hogg, A. H. A. 1957. A fortified round hut at Carreg y Llam, near Nevin, Arch Camb, Vol. 106, 46-55.  RCAHMW 1964. Caernarvonshire Vol III: West, A survey and inventory by the Royal Commission on Ancient and Historical Monuments in Wales and Monmouthshire, No 1699, London: HMSO.  Riley, H. and Smith, G. 1993. Coastal Erosion Survey: Aberdaron Bay to the Great Orme,  GAT Report No. 079, Bangor: Gwynedd Archaeological Trust.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1724,http://www.wikidata.org/entity/Q31053704,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1724.html
1725,"Moel y Gest, Porthmadog, Gwynedd","RCAHMW 1960. Caernarvonshire Vol II: Central, A survey and inventory by the Royal Commission on Ancient and Historical Monuments in Wales and Monmouthshire, No 1348, London: HMSO.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1725,http://www.wikidata.org/entity/Q31054165,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1725.html
1726,"Carn Pentyrch, Llangybi, Gwynedd (Garn Bentyrch; Garn Pentyrch)","RCAHMW 1960. Caernarvonshire Vol II: Central, A survey and inventory by the Royal Commission on Ancient and Historical Monuments in Wales and Monmouthshire, No 1262, London: HMSO.  Lynch, F. 2002. A guide to ancient and historic Wales - Gwynedd, London: HMSO, 197.  Williams, W.W. 1873. Pentyrch, Carnarvonshire, Arch Camb, Vol 121, 154-157.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1726,http://www.wikidata.org/entity/Q31054180,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1726.html
1727,"Craig-y-Dinas, Pontllyfni, Gwynedd","Barnwell, E. L. 1887. Craig-y-dinas, Arch Camb, 4th Series, 9, 217-221.  RCAHMW 1960. Caernarvonshire Vol II: Central, A survey and inventory by the Royal Commission on Ancient and Historical Monuments in Wales and Monmouthshire, No 1281, London: HMSO.  Smith, G. H. 2005 , A Survey of Prehistoric Defended Enclosures in North West Wales 2004-2005: West Conwy, Gwynedd (Arfon) and Anglesey, Bangor: Gwynedd Archaeological Trust.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1727,http://www.wikidata.org/entity/Q31054318,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1727.html
1728,"Pen y Gaer, Llanaelhaearn, Gwynedd","RCAHMW 1960. Caernarvonshire Vol II: Central, A survey and inventory by the Royal Commission on Ancient and Historical Monuments in Wales and Monmouthshire, No 1057, London: HMSO.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1728,http://www.wikidata.org/entity/Q31054344,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1728.html
1729,"Dinas Emrys, Gwynedd (Cwm-Yr-Ala)","Breese, C. E. 1930. The Fort of Dinas Emrys, Arch Camb, LXXXV Pt 2, 342-354.   Brooks, I. and Laws, K. 2002. Topographical and Geophysical Surveys at Dinas Emrys, EAS REPORT 2002/38.  RCAHMW 1960. Caernarvonshire Vol II: Central, A survey and inventory by the Royal Commission on Ancient and Historical Monuments in Wales and Monmouthshire, No 742, London: HMSO.  Savory, H. N. 1960. Excavations at Dinas Emrys, Beddgelert 1954-1956, Arch Camb, CIX ,P13-77.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1729,http://www.wikidata.org/entity/Q31054368,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1729.html
1730,"Moel Dinas, Garreg, Gwynedd","Bowen E.G. and Gresham, C.A. 1967. History of Merioneth, 1, Dolgellau, 167.  RCAHMW 1921. An inventory of the ancient monuments in Wales and Monmouthshire, VI, County of Merioneth, 121, 386, London: HMSO.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1730,http://www.wikidata.org/entity/Q31053838,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1730.html
1731,"Bryn-y-Castell, Ffestiniog, Gwynedd (Bryn y Castell, Llyn Morwynis; Bryn y Castell Hillfort)","Blackford, J. J., Chambers, F. M., and Mighall, T. 1990. Bryn-y-Castell, Late Bronze Age Clearances or Climatic Change?, Arch in Wales, 30, 14-16.  Bowen E.G. and Gresham, C.A. 1967. History of Merioneth, 1, Dolgellau, 164.  Chambers, F. and Mighall, T. 1989. The Environmental Impact of Ironworking at Bryn Y Castell Hill Fort, Merioneth, Arch in Wales, 29, 17-21.  Crew, P. 1984. Prehistory: Bryn Y Castell, Arch in Wales, 24, 37-43.  Crew, P. 1986. Bryn y Castell hillfort, In eds Scott, B.G. and Cleere, H., The Crafts of the Blacksmith, UISPP Comite pour la Siderurgie Ancienne and the Ulster Museum, Belfast, 91-100  Lynch, F. 1995. A guide to ancient and historic Wales - Gwynedd, London: HMSO, 80-1.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1731,http://www.wikidata.org/entity/Q31054396,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1731.html
1732,"Caer Idris, Isle of Anglesey","Lynch, F. 1991. Prehistoric Anglesey, Llangefni: Anglesey Antiquarian Society, 273-74.  RCAHMW 1937 (reprinted 1960). Anglesey. A survey and inventory by the Royal Commission on Ancient and Historical Monuments in Wales and Monmouthshire, 103-5, 14, London: HMSO.  Smith, G. H. 2005 , A Survey of Prehistoric Defended Enclosures in North West Wales 2004-2005: West Conwy, Gwynedd (Arfon) and Anglesey, Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1732,http://www.wikidata.org/entity/Q31067868,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1732.html
1733,"Dinas Dinlle, Llandwrog, Gwynedd","Brooks, I. Engineering Archaeological Services 2009. Dinas Dinlle Hillfort Footpath Watching Brief, EAS 2009/1.   Evans, R. and  Jones, M. 2010. Dinas Dinlle Hillfort, Llandwrog, GAT Report No. 847, Bangor: Gwynedd Archaeological Trust.  Latham, J. 2010. Dinas Dinlle: erosion and conservation, The Archaeologist, IFA Magazine No. 75 Spring 2010.  RCAHMW 1960. Caernarvonshire Vol II: Central, A survey and inventory by the Royal Commission on Ancient and Historical Monuments in Wales and Monmouthshire, No 1211, London: HMSO.  Riley, H. and Smith, G. 1993. Coastal Erosion Survey: Aberdaron Bay to the Great Orme, GAT Report No.079, Bangor: Gwynedd Archaeological Trust.  Smith, G. H. 2005 , A Survey of Prehistoric Defended Enclosures in North West Wales 2004-2005: West Conwy, Gwynedd (Arfon) and Anglesey, Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1733,http://www.wikidata.org/entity/Q31054583,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1733.html
1734,"Caer Euni, Gwynedd (Cefn Caer-Euni; Caer Crwyini; Caer Eini; Kaer Kyreini; Cerwyini; Caerau-Crwyni)","Bowen, E.G. and Gresham, C.A. 1967. History of Merioneth 1, Dolgellau, 137-39.  Cadw 2009. Hillforts and Homesteads: A New View of the Iron Age , Heritage in Wales, No. 42, 9.  Flook, H. and Riley, H.F. 1994. Merllwyn Gwyn y Afon A 494 Trunk Road, Report, Gwynedd Archaeolgical Trust Bangor.  Hogg, A.H.A. 1965. Early Iron Age,  in eds Foster, I.LL and Daniel, G., Prehistoric and Early Wales, 135, London: Routledge and Kegan Paul, 135.  RCAHMW 1921. An inventory of the ancient monuments in Wales and Monmouthshire, VI, County of Merioneth, 174, London: HMSO.  Houlder, C. 1974. Wales: an archaeological guide, London: Faber and Faber. 84-6.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1734,http://www.wikidata.org/entity/Q31054644,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1734.html
1735,"Castell Mawr, Rhoslefain, Gwynedd (Castell Mawr, Llangelynin)","Bowen, E.G. and Gresham, C.A. 1967. History of Merioneth 1, Dolgellau, 153.  RCAHMW 1921. An inventory of the ancient monuments in Wales and Monmouthshire, VI, County of Merioneth, 128, London: HMSO.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1735,http://www.wikidata.org/entity/Q31054667,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1735.html
1736,"Mynydd Mynyllod, Gwynedd","Bowen, E.G. and Gresham, C.A. 1967. History of Merioneth 1, Dolgellau, 172.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1736,http://www.wikidata.org/entity/Q31054682,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1736.html
1737,"Wyndales Farm, South Lanarkshire",RCAHMS (1978) The Royal Commission on the Ancient and Historical Monuments of Scotland. Lanarkshire: an inventory of the prehistoric and Roman monuments. HMSO: Edinburgh,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1737,http://www.wikidata.org/entity/Q31104336,Canmore,https://canmore.org.uk/site/47542,http://hillforts.arch.ox.ac.uk/records/SC1737.html
1738,"Caer-y-Twr, Mynydd Twr (Holyhead Mountain)., Isle of Anglesey","Brown, I. 2009. Beacons in the landscape. The hillforts of England and Wales, Oxford: Windgather Press/Oxbow Books.  Gardner, W. 1934. Caer y Twr, a Hillfort on Holy Island, Anglesey, Arch Camb, 89 (1934), 156-73.   Hogg, A.H.A. 1965. Early Iron Age, in eds Foster, I.LL and Daniel, G., Prehistoric and Early Wales, London: Routledge and Kegan Paul, 136.  Houlder, C. 1974. Wales: an archaeological guide, 42-43, London and Boston: Faber and Faber, 42-3.  Lynch, F. 1991. Prehistoric Anglesey, Llangefni: Anglesey Antiquarian Society, 263-66.  Lynch, F. 1995. A guide to Ancient and Historic Wales - Gwynedd, London: HMSO, 66-7.  RCAHMW 1937 (reprinted 1960). Anglesey. A survey and inventory by the Royal Commission on Ancient and Historical Monuments in Wales and Monmouthshire, 24, 14, London: HMSO.  Smith, G.H. 2005 , A Survey of Prehistoric Defended Enclosures in North West Wales 2004-2005: West Conwy, Gwynedd (Arfon) and Anglesey, Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1738,http://www.wikidata.org/entity/Q31067927,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1738.html
1739,"Dooega (Dumha Ñige-Achill Island), Mayo (Achill Island) (Gubadoon)","Westropp, T.J. 1914. The promontory forts and early remains of islands of Connacht. The Journal of the Royal Society of Antiquaries of Ireland 44, 297-337.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1739,http://www.wikidata.org/entity/Q31118272,NA,NA,http://hillforts.arch.ox.ac.uk/records/IR1739.html
1740,"Llechlwyd Tonfanau, Tywyn, Gwynedd (Tal-y-Gareg; Lechrwyd Hillfort)","Gruffydd, A. and Riley, H. 1992. Minerals: An Archaeological Assessment of Mineral Extraction Sites and Resources within the Snowdonia National Park, GAT Report No. 023b, Bangor: Gwynedd Archaeological Trust.  Smith, G.H. 2006. A survey of prehistoric defended enclosures in north-west Wales 2005-2006: Gwynedd Dwyfor and Meirionnydd. Report No 634. Part I: Survey Report. Bangor: Gwynedd Archaeological Trust.  Waddington, K. 2013. The Settlements of Northwest Wales: From the Late Bronze Age to the Early Medieval Period, Cardiff: University of Wales Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1740,http://www.wikidata.org/entity/Q31053983,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1740.html
